seed,N,detector,variant,retained_features,threshold,FPR,recall,success,covariance_condition,lw_shrinkage,calibration_q50,calibration_q90,calibration_q95,calibration_q99,calibration_max,healthy_q50,healthy_q90,healthy_q95,healthy_q99,healthy_max,anomaly_q50,anomaly_q90,anomaly_q95,anomaly_q99,anomaly_max,protocol_version
0,25,TargetOnly,PCA_50_LW,25,8.968639655022688,0.01,0.48741721854304637,False,3.2142772734343867,0.7182799838596545,3.0284237155155935,3.897809151351937,4.275443650026321,5.324241707405082,8.968639655022688,2.855132626249861,3.5680802114524823,3.871205376452495,5.592871588479264,14.225664398396193,8.900250730196055,16.15998995361088,22.302319398931594,30.457569681711327,933.7261044560433,targetonly-regularization-v1.0.0
0,25,TargetOnly,TOPVAR_50_LW,50,9.774660724157322,0.01,0.4728476821192053,False,5.80564334853396,0.6246844932559537,7.2950636445353485,8.20970768875305,8.437989407249672,9.150542627030108,9.774660724157322,7.206546538659076,8.4165607545985,8.834817286832402,9.742588125600186,17.598119534577496,9.624627202683033,14.038091228126957,16.231276588906923,19.442258152453565,21.554867223685083,targetonly-regularization-v1.0.0
0,25,TargetOnly,TOPVAR_100_LW,100,15.120243374228936,0.01,0.6516556291390728,False,23.125183054766516,0.490263739146031,11.098046191537371,12.390602844533412,12.703724579665751,13.28301170772427,15.120243374228936,10.99201893650966,13.135463671082032,13.50456519038189,14.41632303859032,22.40883802315292,17.64932989205027,25.987219638138253,32.32304036407817,43.65745117914449,61.4901847862723,targetonly-regularization-v1.0.0
0,25,TargetOnly,TOPVAR_250_LW,250,29.877484910701984,0.01,0.7960264900662252,False,102.19173147667979,0.3860539604256652,19.472560546742088,22.390226518467458,22.86292433180881,23.588608032409905,29.877484910701984,19.229954980643626,22.309144683762362,22.97552182515727,23.79511455710359,42.45589352210779,37.9153206913195,87.33491001397597,122.10749773445475,249.4330394785722,482.04059646345223,targetonly-regularization-v1.0.0
0,50,TargetOnly,LW_CURRENT,532,84.48908421711731,0.01,1.0,True,301.4747273819573,0.27398519000439414,30.165617693463016,34.7163621834284,36.18320643917669,38.69429193265159,84.48908421711731,30.569248716511247,33.736681139751305,35.3110135415352,37.82757453766814,138.0904893526895,211.47183093263064,325.90309642052364,537.4742312928461,573.3389483822243,26075.757113689382,targetonly-regularization-v1.0.0
0,50,TargetOnly,DIAGONAL,532,70.19352538257604,0.01,1.0,True,,,23.852224973334195,28.531318651459596,31.704230696550816,37.54669840312661,70.19352538257604,23.1824217219207,27.5559933484383,28.805635025150494,39.21400631847896,103.60674994319068,122.29368389510073,195.20068228833864,314.9278627753185,328.74708603963563,14259.129200456764,targetonly-regularization-v1.0.0
0,50,TargetOnly,PCA_95_LW,38,12.364293334399637,0.01,0.990728476821192,True,11.451414911789962,0.360044583202651,3.985713301124245,4.970093628204413,5.474017468820428,6.495919730085692,12.364293334399637,3.8728441708443455,4.566677812155057,4.767989347841561,6.189425556497388,18.891463362919197,15.865384684095789,27.62441733820017,36.50104988189025,47.65282706226764,1383.901786063198,targetonly-regularization-v1.0.0
0,50,TargetOnly,PCA_99_LW,47,13.380921357870278,0.01,1.0,True,14.123810039453767,0.3690500078912761,4.389900503694743,5.32614191366533,5.8185243886052325,6.835702814148738,13.380921357870278,4.252411463296106,5.067109555129886,5.309844535199829,6.428787034080756,20.214268470082267,18.475310663825894,31.392714289217718,44.13787343191139,56.62118086091407,1717.5045629053673,targetonly-regularization-v1.0.0
0,50,TargetOnly,PCA_10_LW,10,8.504193932644124,0.01,0.11125827814569536,False,5.037173029294722,0.258794953225526,2.3550339018040436,3.0984753021255598,3.6430891643591794,4.604786766342982,8.504193932644124,2.319836856406524,3.0646914741173403,3.431546764560678,4.522270717290282,13.41080867356098,4.848171826382733,8.776046060737555,11.54583063294095,15.562870671616366,228.32400161766034,targetonly-regularization-v1.0.0
0,50,TargetOnly,PCA_25_LW,25,10.770722625238513,0.01,0.5655629139072847,False,8.348917820832124,0.3268799296645978,3.3088068512568194,4.256271428467944,4.67069124343389,5.693580948898219,10.770722625238513,3.2087231891408807,3.8724607205361954,4.3679656883794955,5.502408297732295,17.203396581144997,11.140484592644322,18.681877388268287,22.334892469621327,28.502092351300657,697.3039604469952,targetonly-regularization-v1.0.0
0,50,TargetOnly,PCA_50_LW,50,13.682876315698403,0.01,1.0,True,19.401578238846216,0.3667488948643961,4.506519637541599,5.4858183490097305,5.940708274069444,7.002190153706112,13.682876315698403,4.393805174508227,5.2368490744553515,5.454247813641509,6.588718489918498,20.636794524693748,19.48454220844778,34.21586073762911,50.66646059913585,59.80451921397723,1820.671866132884,targetonly-regularization-v1.0.0
0,50,TargetOnly,TOPVAR_50_LW,50,10.109315236906799,0.01,0.4821192052980132,False,19.48856938267712,0.34552175307531924,7.295284710059834,8.507962543943147,8.657745270882653,9.12601689014623,10.109315236906799,7.2787017207970415,8.443873707198865,8.914140872808414,9.88080478199147,16.13885472356567,10.02338473088027,14.413468112288452,16.043718469057414,19.065161802361647,21.42488068515008,targetonly-regularization-v1.0.0
0,50,TargetOnly,TOPVAR_100_LW,100,15.395338522764158,0.01,0.7059602649006622,False,54.97214981636453,0.29227768676001575,11.427024541744743,12.941505997643311,13.102795202094203,13.770131571536004,15.395338522764158,11.360289106532846,13.180388681194112,13.774684300814076,15.46083723331331,22.38204697402243,19.596196543041017,27.886543304593598,37.783470257993166,45.799330566606855,76.71067638337477,targetonly-regularization-v1.0.0
