protocol_version,seed,N,detector,score_variant,clip,analysis_role,threshold,threshold_rank,finite_sample_alpha_supported,interior_order_statistic,recall,false_positive_rate,success,auroc,auprc,max_to_second_calibration_ratio,threshold_setter_ids,threshold_setter_count,effective_feature_dimension,mean_calibration_clipped_fraction,mean_healthy_clipped_fraction,mean_anomaly_clipped_fraction,target_weight
bounded-robust-whitening-v1.0.0,4,50,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.50116738965,100,True,False,0.184105960265,0,False,0.833761589404,0.974950682109,1.11177558459,1710,1,513,0.000175438596491,0.000175438596491,0.00208615726218,1
bounded-robust-whitening-v1.0.0,4,50,RACE,BOUNDED_ROBUST_WHITENING,3,primary,6.80553732341,100,True,False,0.145695364238,0,False,0.47140397351,0.901200059474,1.04024437219,1710,1,513,0.00124756335283,0.0012865497076,0.0027755186347,0.454545454545
bounded-robust-whitening-v1.0.0,4,50,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.55977567224,100,True,False,0.108609271523,0,False,0.451960264901,0.895023935744,1.06219497489,1710,1,513,0.00276803118908,0.00251461988304,0.00403805687877,0.454545454545
bounded-robust-whitening-v1.0.0,4,50,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.30173529103,100,True,False,0.154966887417,0,False,0.520768211921,0.91662634661,1.00560808989,1710,1,513,0.000214424951267,0.000292397660819,0.00143810593445,0.454545454545
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,CURRENT_MAHALANOBIS,none,reference,12343.8282107,100,True,False,0.00264900662252,0,False,1,1,315.539919442,1710,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,4,100,RACE,CURRENT_MAHALANOBIS,none,reference,37.8929330203,100,True,False,0.809271523179,0,False,0.999960264901,0.999994737067,1.13390434234,1710,1,542,0,0,0,0.625
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,ROBUST_DIAGONAL,3,primary,31.7117094958,100,True,False,0.602649006623,0,False,0.974741721854,0.996425608929,1.04365945464,1710,1,513,0.023216374269,0.0225341130604,0.109311542285,
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,29.7032881213,100,True,False,0.6,0,False,0.968794701987,0.995522462303,1.02214202016,1710,1,513,0.0339376218324,0.0342105263158,0.14428565896,
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,34.8720870019,100,True,False,0.611920529801,0,False,0.981496688742,0.997433674804,1.07545711109,1710,1,513,0.0162573099415,0.0157699805068,0.0722151220583,
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,12.4640790959,100,True,False,0.00264900662252,0,False,0.872834437086,0.981948147196,1.97350810083,1710,1,513,0.000292397660819,0.000331384015595,0.00434788221473,1
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,12.1557569317,100,True,False,0.00264900662252,0,False,0.874291390728,0.981998075818,2.00815990461,1710,1,513,0.00101364522417,0.000955165692008,0.00595381020616,1
bounded-robust-whitening-v1.0.0,4,100,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,13.0135801265,100,True,False,0.00794701986755,0,False,0.870741721854,0.981700629183,2.0591444798,1710,1,513,9.74658869396e-05,7.79727095517e-05,0.00192608083859,1
bounded-robust-whitening-v1.0.0,4,100,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.646020378,100,True,False,0.154966887417,0,False,0.803033112583,0.970610186865,1.32292022292,1710,1,513,0.000721247563353,0.000682261208577,0.0027987555349,0.625
bounded-robust-whitening-v1.0.0,4,100,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.58718598342,100,True,False,0.185430463576,0,False,0.81042384106,0.971935137001,1.18974410396,1710,1,513,0.00153996101365,0.00155945419103,0.00446923047132,0.625
bounded-robust-whitening-v1.0.0,4,100,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.71275730571,100,True,False,0.141721854305,0,False,0.793682119205,0.968369162838,1.36896316872,1710,1,513,0.000116959064327,7.79727095517e-05,0.00120573693247,0.625
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,CURRENT_MAHALANOBIS,none,reference,44.4553548825,100,True,False,1,0.02,False,0.99501986755,0.999089779946,1.00714344039,1909,1,527,0,0,0,
bounded-robust-whitening-v1.0.0,5,10,RACE,CURRENT_MAHALANOBIS,none,reference,56.9734738132,100,True,False,0.459602649007,0.01,False,0.94298013245,0.991784265161,1.18332005905,1771,1,542,0,0,0,0.142857142857
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,ROBUST_DIAGONAL,3,primary,41.5230436573,100,True,False,0.52582781457,0.02,False,0.895231788079,0.984267352385,1.03025232811,1733,1,513,0.0999805068226,0.0984210526316,0.218713450292,
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,37.3223799536,100,True,False,0.520529801325,0.02,False,0.884754966887,0.982728077066,1.02389722576,1733,1,513,0.140994152047,0.139220272904,0.269470585957,
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,47.8084238864,100,True,False,0.55761589404,0.01,False,0.910834437086,0.986566565181,1.02690130599,1733,1,513,0.0564132553606,0.0562573099415,0.153412596982,
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,12.9211788722,100,True,False,0.320529801325,0.02,False,0.76961589404,0.962793447119,1.05738150761,1760,1,513,0.004522417154,0.00588693957115,0.0152020964848,1
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,11.8169495881,100,True,False,0.250331125828,0.02,False,0.767735099338,0.961952701156,1.05297674249,1760,1,513,0.0075828460039,0.00904483430799,0.0190749131844,1
bounded-robust-whitening-v1.0.0,5,10,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,13.9881921379,100,True,False,0.390728476821,0.03,False,0.786251655629,0.96557317365,1.00028412621,1760,1,513,0.00210526315789,0.00247563352827,0.0103249293211,1
bounded-robust-whitening-v1.0.0,5,10,RACE,BOUNDED_ROBUST_WHITENING,3,primary,8.28710487519,100,True,False,0.0688741721854,0,False,0.280317880795,0.845952135602,1.00682017498,1900,1,513,0.00524366471735,0.00491228070175,0.00364819333101,0.142857142857
bounded-robust-whitening-v1.0.0,5,10,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,7.53570354014,100,True,False,0.0476821192053,0,False,0.285801324503,0.844971760365,1.01249867019,1900,1,513,0.00651072124756,0.00672514619883,0.0047067632289,0.142857142857
bounded-robust-whitening-v1.0.0,5,10,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,9.42819306004,100,True,False,0.115231788079,0,False,0.269841059603,0.843413058864,1.00496302243,1960,1,513,0.0037037037037,0.00387914230019,0.00234434504215,0.142857142857
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,CURRENT_MAHALANOBIS,none,reference,43.0229259476,100,True,False,1,0.02,False,1,1,1.03818219527,1954,1,533,0,0,0,
bounded-robust-whitening-v1.0.0,5,25,RACE,CURRENT_MAHALANOBIS,none,reference,58.5365694544,100,True,False,0.42119205298,0,False,0.988238410596,0.997753070911,1.26596243306,1771,1,542,0,0,0,0.294117647059
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,ROBUST_DIAGONAL,3,primary,34.1840839836,100,True,False,0.65298013245,0.02,False,0.95557615894,0.993229834936,1.03722322263,1979,1,512,0.03759765625,0.03869140625,0.140482719371,
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,31.4732828496,100,True,False,0.654304635762,0.02,False,0.946913907285,0.9920106221,1.01355571959,1979,1,512,0.05740234375,0.0605859375,0.182427048841,
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,37.6238145863,100,True,False,0.690066225166,0.02,False,0.966264900662,0.994696806918,1.03672660295,1979,1,512,0.022109375,0.02220703125,0.0944277731788,
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,7.23831657263,100,True,False,0.41059602649,0.01,False,0.804185430464,0.971002528711,1.0199852004,1960,1,512,0.0013671875,0.001875,0.00575848509934,1
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.56221624731,100,True,False,0.382781456954,0,False,0.806092715232,0.971423869226,1.00394349349,1960,1,512,0.0022265625,0.00287109375,0.00728735513245,1
bounded-robust-whitening-v1.0.0,5,25,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.94761803469,100,True,False,0.451655629139,0.01,False,0.805509933775,0.971464692075,1.01175836362,1960,1,512,0.00033203125,0.00080078125,0.00330867135762,1
bounded-robust-whitening-v1.0.0,5,25,RACE,BOUNDED_ROBUST_WHITENING,3,primary,5.97187242869,100,True,False,0.14701986755,0.01,False,0.43140397351,0.88898535635,1.02043765538,1935,1,512,0.00078125,0.00068359375,0.0010761589404,0.294117647059
bounded-robust-whitening-v1.0.0,5,25,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.93491977398,100,True,False,0.108609271523,0.01,False,0.434874172185,0.887602597051,1.0708360838,1935,1,512,0.00158203125,0.00146484375,0.00195571192053,0.294117647059
bounded-robust-whitening-v1.0.0,5,25,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,6.2649685469,100,True,False,0.164238410596,0,False,0.424715231788,0.88702489103,1.00491788924,1960,1,512,7.8125e-05,0.0001953125,0.000406146523179,0.294117647059
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,CURRENT_MAHALANOBIS,none,reference,45.8045185891,100,True,False,1,0.02,False,1,1,1.22636168833,1742,1,533,0,0,0,
bounded-robust-whitening-v1.0.0,5,50,RACE,CURRENT_MAHALANOBIS,none,reference,62.088212908,100,True,False,0.397350993377,0,False,0.988092715232,0.99764348329,1.27473269234,1771,1,542,0,0,0,0.454545454545
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,ROBUST_DIAGONAL,3,primary,32.9431318768,100,True,False,0.602649006623,0.03,False,0.957059602649,0.993116186296,1.01768527693,1979,1,516,0.0252325581395,0.0268604651163,0.115773396992,
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,31.151562456,100,True,False,0.560264900662,0.03,False,0.946715231788,0.991482871685,1.0115401652,1979,1,516,0.0404457364341,0.0427713178295,0.154497150778,
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,35.0999201525,100,True,False,0.700662251656,0.03,False,0.967854304636,0.994775749832,1.02636940913,1979,1,516,0.0166860465116,0.0172868217054,0.0764156270856,
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,4.27343683936,100,True,False,0.143046357616,0.01,False,0.749549668874,0.956603278247,1.0582284456,1733,1,516,9.68992248062e-05,0.000116279069767,0.000354227629755,1
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,3.72289726719,100,True,False,0.164238410596,0.01,False,0.75242384106,0.958266435707,1.01108166795,1733,1,516,0.000174418604651,0.00015503875969,0.000641716720571,1
bounded-robust-whitening-v1.0.0,5,50,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,5.02615781885,100,True,False,0.0993377483444,0.01,False,0.747231788079,0.954518468996,1.05697238369,1733,1,516,5.81395348837e-05,7.7519379845e-05,0.000102674675291,1
bounded-robust-whitening-v1.0.0,5,50,RACE,BOUNDED_ROBUST_WHITENING,3,primary,4.63938373641,100,True,False,0.0278145695364,0.01,False,0.491125827815,0.893296001216,1.06570553033,1733,1,516,0.000116279069767,0.000135658914729,0.000336259561579,0.454545454545
bounded-robust-whitening-v1.0.0,5,50,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,4.24309293485,100,True,False,0.0264900662252,0.01,False,0.490701986755,0.893237701607,1.0599824686,2001,1,516,0.000193798449612,0.000251937984496,0.0004492017044,0.454545454545
bounded-robust-whitening-v1.0.0,5,50,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,5.29060861499,100,True,False,0.0317880794702,0.01,False,0.492344370861,0.895114879571,1.04599373017,1733,1,516,3.87596899225e-05,3.87596899225e-05,0.00014631141229,0.454545454545
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,CURRENT_MAHALANOBIS,none,reference,38.5485239608,100,True,False,1,0.03,False,1,1,1.0089342501,1742,1,534,0,0,0,
bounded-robust-whitening-v1.0.0,5,100,RACE,CURRENT_MAHALANOBIS,none,reference,71.1483792923,100,True,False,0.380132450331,0,False,0.987655629139,0.997489532463,1.29907391951,1771,1,542,0,0,0,0.625
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,ROBUST_DIAGONAL,3,primary,32.6247696562,100,True,False,0.597350993377,0.03,False,0.960463576159,0.993648104239,1.02505684943,1979,1,513,0.0245808966862,0.0263937621832,0.113331526019,
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,30.9061514173,100,True,False,0.552317880795,0.03,False,0.953059602649,0.992472529956,1.02324638723,1979,1,513,0.0386354775828,0.0408576998051,0.151339349109,
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,34.5859447038,100,True,False,0.694039735099,0.03,False,0.967721854305,0.994730425966,1.02307126889,1979,1,513,0.0173489278752,0.0176998050682,0.0746317596788,
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,5.28383775292,100,True,False,0.397350993377,0,False,0.862370860927,0.980729957522,1.0687419694,1828,1,513,0.000155945419103,1.94931773879e-05,0.00171178498122,1
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,4.97213268395,100,True,False,0.437086092715,0.01,False,0.857801324503,0.979967526059,1.06289355363,1828,1,513,0.000409356725146,0.000175438596491,0.0028168286795,1
bounded-robust-whitening-v1.0.0,5,100,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,5.67991480273,100,True,False,0.337748344371,0,False,0.863629139073,0.981037650085,1.09372450552,1828,1,513,1.94931773879e-05,0,0.000756490195319,1
bounded-robust-whitening-v1.0.0,5,100,RACE,BOUNDED_ROBUST_WHITENING,3,primary,5.44041903454,100,True,False,0.241059602649,0,False,0.76378807947,0.96264662762,1.04447329959,1828,1,513,0.000194931773879,5.84795321637e-05,0.00131159392226,0.625
bounded-robust-whitening-v1.0.0,5,100,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.0288130632,100,True,False,0.270198675497,0.01,False,0.757933774834,0.961765717106,1.02577198029,1828,1,513,0.000506822612086,0.00046783625731,0.00242696513174,0.625
bounded-robust-whitening-v1.0.0,5,100,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,6.04964125146,100,True,False,0.202649006623,0,False,0.766304635762,0.963397377579,1.06693875618,1828,1,513,3.89863547758e-05,0,0.000586086260537,0.625
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,CURRENT_MAHALANOBIS,none,reference,33600.4211148,100,True,False,0.356291390728,0,False,0.778741721854,0.962414850256,1.0000239666,1706,1,526,0,0,0,
bounded-robust-whitening-v1.0.0,6,10,RACE,CURRENT_MAHALANOBIS,none,reference,61.4543743491,100,True,False,0.423841059603,0,False,0.889324503311,0.984920270256,1.19006749174,1861,1,542,0,0,0,0.142857142857
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,ROBUST_DIAGONAL,3,primary,38.1774401724,100,True,False,0.543046357616,0.01,False,0.924357615894,0.989026964245,1.01192392279,1984,1,514,0.0752529182879,0.0719649805447,0.178405957688,
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,35.0256183946,100,True,False,0.490066225166,0.01,False,0.908728476821,0.986549626739,1.00927693783,1984,1,514,0.108443579767,0.106984435798,0.223204576494,
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,43.6800228747,100,True,False,0.550993377483,0.01,False,0.942900662252,0.991889234504,1.02417604722,1962,1,514,0.0421595330739,0.0409727626459,0.125755662638,
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,50.2937307544,100,True,False,0.162913907285,0,False,0.784582781457,0.968215639582,1.0000843076,2014,1,514,0.043560311284,0.0340272373541,0.276091942175,1
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,43.6584055749,100,True,False,0.218543046358,0,False,0.78459602649,0.968306343533,1.000133424,2014,1,514,0.0509727626459,0.0398832684825,0.313412528668,1
bounded-robust-whitening-v1.0.0,6,10,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,61.8521113313,100,True,False,0.180132450331,0,False,0.781470198675,0.967681126872,1.00002971354,2014,1,514,0.0320817120623,0.0247470817121,0.21818744041,1
bounded-robust-whitening-v1.0.0,6,10,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.20118395174,100,True,False,0.0940397350993,0,False,0.349523178808,0.86264528843,1.02438653472,1936,1,514,0.00231517509728,0.00256809338521,0.00197387069343,0.142857142857
bounded-robust-whitening-v1.0.0,6,10,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.7439413698,100,True,False,0.0701986754967,0,False,0.370768211921,0.867131032263,1.02844551401,1936,1,514,0.0031906614786,0.00334630350195,0.00280877161337,0.142857142857
bounded-robust-whitening-v1.0.0,6,10,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.29168877661,100,True,False,0.087417218543,0,False,0.316052980132,0.854588935081,1.0109999528,1929,1,514,0.00196498054475,0.00204280155642,0.00137346355039,0.142857142857
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,CURRENT_MAHALANOBIS,none,reference,23591.761592,100,True,False,0.237086092715,0.01,False,0.955589403974,0.989839227055,1.00001164192,1704,1,530,0,0,0,
bounded-robust-whitening-v1.0.0,6,25,RACE,CURRENT_MAHALANOBIS,none,reference,58.4370652105,100,True,False,0.435761589404,0,False,0.991960264901,0.998588715975,1.22325511867,1861,1,542,0,0,0,0.294117647059
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,ROBUST_DIAGONAL,3,primary,35.5372021884,100,True,False,0.438410596026,0,False,0.97221192053,0.996013168014,1.14834817022,1962,1,512,0.03845703125,0.0365234375,0.130735202815,
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,32.5725689581,100,True,False,0.433112582781,0,False,0.966291390728,0.995156739011,1.10479327681,1962,1,512,0.0566796875,0.05431640625,0.168149834437,
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,40.3180517921,100,True,False,0.441059602649,0,False,0.978781456954,0.996990555927,1.18644574787,1962,1,512,0.02478515625,0.02330078125,0.0896212748344,
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,22.9933465014,100,True,False,0.406622516556,0,False,0.82859602649,0.975601545922,1.00543485206,1721,1,512,0.0075390625,0.00498046875,0.0487194743377,1
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,20.9431090329,100,True,False,0.413245033113,0.01,False,0.827933774834,0.975335646552,1.0038439469,1721,1,512,0.00939453125,0.00671875,0.0555360099338,1
bounded-robust-whitening-v1.0.0,6,25,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,26.4615857372,100,True,False,0.354966887417,0,False,0.827695364238,0.975582231108,1.00874011912,1721,1,512,0.00443359375,0.00291015625,0.0331746688742,1
bounded-robust-whitening-v1.0.0,6,25,RACE,BOUNDED_ROBUST_WHITENING,3,primary,7.25797392918,100,True,False,0.0993377483444,0,False,0.507059602649,0.903013588789,1.03070666633,1929,1,512,0.00244140625,0.00244140625,0.00302669701987,0.294117647059
bounded-robust-whitening-v1.0.0,6,25,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.60610081387,100,True,False,0.0966887417219,0,False,0.510662251656,0.902805729576,1.01774896541,1936,1,512,0.0034765625,0.00341796875,0.00402266142384,0.294117647059
bounded-robust-whitening-v1.0.0,6,25,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,8.38081623034,100,True,False,0.0834437086093,0,False,0.472066225166,0.894931339164,1.11411785899,1929,1,512,0.0019140625,0.00193359375,0.00147713162252,0.294117647059
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,CURRENT_MAHALANOBIS,none,reference,67.2828528692,100,True,False,1,0.01,True,0.990026490066,0.99288399346,1.67292832204,1962,1,533,0,0,0,
bounded-robust-whitening-v1.0.0,6,50,RACE,CURRENT_MAHALANOBIS,none,reference,32.6549723652,100,True,False,0.95761589404,0.02,False,0.998635761589,0.999813030592,1.16511122433,1861,1,542,0,0,0,0.454545454545
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,ROBUST_DIAGONAL,3,primary,35.2032246368,100,True,False,0.454304635762,0,False,0.962821192053,0.994603323183,1.0857172248,1962,1,512,0.0248828125,0.02564453125,0.119303600993,
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,32.3095691191,100,True,False,0.483443708609,0,False,0.953377483444,0.993219762049,1.04837896076,1962,1,512,0.0404296875,0.04138671875,0.160171771523,
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,39.2965530625,100,True,False,0.456953642384,0,False,0.97242384106,0.996016419473,1.13319364116,1962,1,512,0.0165625,0.0171875,0.0785337334437,
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,6.47104627176,100,True,False,0.36821192053,0.01,False,0.853509933775,0.974651544951,1.01823676784,1743,1,512,0.000859375,0.00064453125,0.0040019660596,1
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.04793719657,100,True,False,0.349668874172,0.01,False,0.854847682119,0.973646989827,1.01991824905,1733,1,512,0.00150390625,0.00130859375,0.00554377069536,1
bounded-robust-whitening-v1.0.0,6,50,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.30786634526,100,True,False,0.331125827815,0.02,False,0.850039735099,0.975894015067,1.07747396254,1707,1,512,9.765625e-05,0.0001953125,0.00203590645695,1
bounded-robust-whitening-v1.0.0,6,50,RACE,BOUNDED_ROBUST_WHITENING,3,primary,6.6113203759,100,True,False,0.15761589404,0.01,False,0.562437086093,0.92400631319,1.04534726317,1828,1,512,0.00119140625,0.0012109375,0.00269298427152,0.454545454545
bounded-robust-whitening-v1.0.0,6,50,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.85509731568,100,True,False,0.176158940397,0.01,False,0.526503311258,0.914332592874,1.02182667227,1828,1,512,0.00259765625,0.00244140625,0.00419598509934,0.454545454545
bounded-robust-whitening-v1.0.0,6,50,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,7.28722459852,100,True,False,0.15761589404,0.02,False,0.573973509934,0.92530707054,1.08381868891,1828,1,512,0.00021484375,0.0002734375,0.00130898178808,0.454545454545
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,CURRENT_MAHALANOBIS,none,reference,40.6792752393,100,True,False,1,0.01,True,0.990026490066,0.99288399346,1.00571662085,1962,1,533,0,0,0,
bounded-robust-whitening-v1.0.0,6,100,RACE,CURRENT_MAHALANOBIS,none,reference,33.7322662311,100,True,False,0.990728476821,0.01,True,0.998105960265,0.999724501202,1.21988877707,1861,1,542,0,0,0,0.625
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,ROBUST_DIAGONAL,3,primary,35.0414090022,100,True,False,0.413245033113,0,False,0.973430463576,0.99611598323,1.15159620183,1962,1,513,0.0250877192982,0.0253801169591,0.112087060919,
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,32.2113502874,100,True,False,0.415894039735,0,False,0.967231788079,0.995205973943,1.10310212874,1962,1,513,0.036530214425,0.0361598440546,0.14753624311,
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,39.072949775,100,True,False,0.418543046358,0,False,0.979735099338,0.997064860337,1.19946940119,1962,1,513,0.0185769980507,0.0179142300195,0.0752953022733,
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,BOUNDED_ROBUST_WHITENING,3,primary,6.78930590666,100,True,False,0.35761589404,0.01,False,0.83761589404,0.971450166675,1.13879821758,1707,1,513,0.000389863547758,0.000311890838207,0.00349586254083,1
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,6.20586891565,100,True,False,0.38940397351,0.01,False,0.834251655629,0.971068576528,1.08370314839,1707,1,513,0.000974658869396,0.000623781676413,0.00541677962382,1
bounded-robust-whitening-v1.0.0,6,100,TargetOnly,BOUNDED_ROBUST_WHITENING,4,sensitivity,6.93814258206,100,True,False,0.393377483444,0.01,False,0.837496688742,0.971176578982,1.10939364523,1707,1,513,7.79727095517e-05,5.84795321637e-05,0.00155170855763,1
bounded-robust-whitening-v1.0.0,6,100,RACE,BOUNDED_ROBUST_WHITENING,3,primary,6.09526951591,100,True,False,0.271523178808,0.01,False,0.777523178808,0.965954559923,1.03318511462,1733,1,513,0.000526315789474,0.000428849902534,0.00234692691995,0.625
bounded-robust-whitening-v1.0.0,6,100,RACE,BOUNDED_ROBUST_WHITENING,2.5,sensitivity,5.66162794215,100,True,False,0.317880794702,0.01,False,0.760291390728,0.963649975834,1.00117612752,1936,1,513,0.00118908382066,0.00122807017544,0.00389088984418,0.625
bounded-robust-whitening-v1.0.0,6,100,RACE,BOUNDED_ROBUST_WHITENING,4,sensitivity,6.28138297086,100,True,False,0.288741721854,0.01,False,0.787178807947,0.967069549596,1.00863332589,1936,1,513,1.94931773879e-05,5.84795321637e-05,0.00114635374308,0.625
bounded-robust-whitening-v1.0.0,7,10,TargetOnly,CURRENT_MAHALANOBIS,none,reference,31895.3756327,100,True,False,0.411920529801,0,False,0.905337748344,0.985555365232,1.00005329021,2019,1,527,0,0,0,
bounded-robust-whitening-v1.0.0,7,10,RACE,CURRENT_MAHALANOBIS,none,reference,57.3763639118,100,True,False,0.446357615894,0,False,0.977947019868,0.996444602115,1.68149153961,1861,1,542,0,0,0,0.142857142857
bounded-robust-whitening-v1.0.0,7,10,TargetOnly,ROBUST_DIAGONAL,3,primary,42.3523979221,100,True,False,0.316556291391,0,False,0.927814569536,0.989165020814,1.02573802389,2020,1,516,0.0815697674419,0.0778100775194,0.187871553981,
bounded-robust-whitening-v1.0.0,7,10,TargetOnly,ROBUST_DIAGONAL,2.5,sensitivity,38.2698013618,100,True,False,0.292715231788,0,False,0.922079470199,0.988261852224,1.03358096852,2020,1,516,0.117441860465,0.112751937984,0.241169977925,
bounded-robust-whitening-v1.0.0,7,10,TargetOnly,ROBUST_DIAGONAL,4,sensitivity,48.8021508868,100,True,False,0.345695364238,0,False,0.935059602649,0.990270572469,1.01816197359,2020,1,516,0.043488372093,0.0412790697674,0.123774321064,
