seed,commissioning_size,detector,count,median_score,q95,q99,second_max,maximum,max_minus_second,max_to_second_ratio,max_to_median_ratio
6,100,TargetOnly,100.0,31.17929531279603,36.7707785743946,40.450361340094865,40.44804907848676,40.67927523929676,0.23122616080999592,1.005716620852623,1.3046887311337636
7,10,Pooled,100.0,30.431771527622256,42.260372623562326,44.88576787051345,44.73927490512359,59.38857144410209,14.649296538978504,1.32743705770924,1.951531851840974
7,10,RACE,100.0,29.007981327868904,33.158728357539324,34.35484367108687,34.122303062595094,57.37636391176093,23.25406084916584,1.6814915396099674,1.9779509392002266
7,10,SourceOnly,100.0,36.59147483543406,40.16095904258648,44.101550524476316,43.91186629127825,62.88028961107519,18.96842331979694,1.431965774216352,1.718440972764067
7,10,TargetOnly,100.0,47.02528530544658,24502.699219670598,31893.693008198316,31893.67601199091,31895.37563273178,1.6996207408701594,1.0000532902115213,678.2601195412116
7,25,Pooled,100.0,27.181262821136354,35.39716960305455,37.30410702295926,37.09395485708252,58.10917144474538,21.015216587662856,1.5665401995724466,2.137839283889314
7,25,RACE,100.0,23.90150879813182,26.857059832496137,28.500093176107285,28.22487849743218,55.74634636492877,27.52146786749659,1.9750783469271769,2.3323358720051175
7,25,SourceOnly,100.0,36.59147483543406,40.16095904258648,44.101550524476316,43.91186629127825,62.88028961107519,18.96842331979694,1.431965774216352,1.718440972764067
7,25,TargetOnly,100.0,28.995760195657372,28436.42105560753,28437.218958474416,28437.21365995728,28437.743511670906,0.5298517136252485,1.0000186323357823,980.7552317917832
7,50,Pooled,100.0,25.566343486720264,30.31693664469937,33.29843423932647,33.05013667646499,57.879892962600245,24.829756286135257,1.7512754494542389,2.2639096980240594
7,50,RACE,100.0,23.01455228448959,25.50828356048512,28.553118114682643,28.22837519227159,60.70266743336043,32.47429224108885,2.15041308682831,2.6375775936458403
7,50,SourceOnly,100.0,36.59147483543406,40.16095904258648,44.101550524476316,43.91186629127825,62.88028961107519,18.96842331979694,1.431965774216352,1.718440972764067
7,50,TargetOnly,100.0,30.80187150013337,34.73724329548018,36.57826297891257,36.55117786558763,39.25968919807968,2.7085113324920442,1.0741018892045628,1.2745877859372825
7,100,Pooled,100.0,24.844216478997417,28.19237110279138,31.958192211582904,31.6924923433238,58.26247916922068,26.569986825896883,1.838368486077555,2.345112361199803
7,100,RACE,100.0,23.740970892254197,26.279795241978135,29.16214944069391,28.739123519557573,71.04171563316953,42.30259211361196,2.4719513656992413,2.992367749220729
7,100,SourceOnly,100.0,36.59147483543406,40.16095904258648,44.101550524476316,43.91186629127825,62.88028961107519,18.96842331979694,1.431965774216352,1.718440972764067
7,100,TargetOnly,100.0,32.78705879726127,37.484222694930054,39.026584417776846,39.01687141287095,39.988171903460334,0.9713004905893854,1.024894371471029,1.2196327871532222
8,10,Pooled,100.0,28.82892244127753,55.20982251267104,56.69921550150459,56.693983062277205,57.21722698501559,0.5232439227383878,1.0092292672780392,1.9847161163086489
8,10,RACE,100.0,32.79968390990331,36.294485208644694,37.15581203744244,37.153473939155006,37.38728376789839,0.2338098287433823,1.006293081210287,1.1398671972143588
8,10,SourceOnly,100.0,36.68098708536567,40.417758686910624,42.28032662832942,42.263051438810045,43.99057039074653,1.7275189519364815,1.040875395720956,1.1992744439611087
8,10,TargetOnly,100.0,34.27258916203371,61.44133883407484,78.43686424407544,77.9417805935585,127.4501456452259,49.5083650516674,1.6351967413964752,3.718719500375883
8,25,Pooled,100.0,26.40088082451583,40.20035400865234,42.30065831997059,42.29245559487691,43.112728104243686,0.8202725093667738,1.0193952443249983,1.6330033982884864
8,25,RACE,100.0,24.554108299303046,27.494875339059284,29.02676590006927,29.006631853110942,31.02003654894296,2.013404695832019,1.0694118747060282,1.263333865389176
8,25,SourceOnly,100.0,36.68098708536567,40.417758686910624,42.28032662832942,42.263051438810045,43.99057039074653,1.7275189519364815,1.040875395720956,1.1992744439611087
