seed,commissioning_size,detector,split,context_type,context,episode_count,score_mean,score_std,score_median,score_q90,score_q95,score_q99,score_max,score_second_max,max_second_ratio,max_second_gap,predicted_anomaly_count,predicted_anomaly_rate,threshold_episode_count
0,25,TargetOnly,healthy_evaluation,exploratory_cluster,1,35,29.021413854974185,2.4525122802736665,29.244850675785113,32.54642363868862,33.10742845662077,33.64006591156703,33.65391190475847,33.61318839537188,1.001211533666714,0.04072350938659497,0,0.0,0
0,25,TargetOnly,healthy_evaluation,exploratory_cluster,2,27,32.12519847645173,18.764649967553396,28.375433465555155,31.64620317663819,32.52209680369521,101.2869870309624,125.40849648186492,32.633460132240366,3.8429420592751384,92.77503634962454,1,0.037037037037037035,0
0,50,Pooled,anomaly_evaluation,exploratory_cluster,0,260,105.42221539854629,132.3296007001136,49.548271983924124,250.2118175942204,534.8781930846117,544.1620782418321,625.9060224955821,545.4916997444334,1.1474162169448652,80.41432275114869,113,0.4346153846153846,0
0,50,Pooled,anomaly_evaluation,exploratory_cluster,1,208,111.18181776412551,152.45916718423356,63.24534456044991,322.10971307977263,420.3461353748687,543.4268808227674,1459.4898145910895,544.6834742712101,2.679519176791431,914.8063403198794,126,0.6057692307692307,0
0,50,Pooled,anomaly_evaluation,exploratory_cluster,2,287,105.10283773033306,115.4236862880377,64.31610005904584,230.86599352874381,421.8117117861598,542.5495510633874,544.6844663688637,543.8543125484201,1.0015264268413238,0.8301538204435701,165,0.5749128919860628,0
0,50,Pooled,calibration,exploratory_cluster,0,43,25.475091893819712,1.7283170029150956,25.0933446641464,27.58904811112727,28.33403677047385,30.424752075198032,30.596963568775426,30.186936203114964,1.0135829407430275,0.4100273656604614,0,0.0,0
0,50,Pooled,calibration,exploratory_cluster,1,32,28.20656781765446,6.678199855640932,26.574096443956286,31.06500322949872,40.074936856271364,53.47047670656733,56.280908934268616,47.21499852232896,1.192013357951334,9.065910411939655,0,0.0,1
0,50,Pooled,calibration,exploratory_cluster,2,25,25.337646513342385,1.3698263454503128,25.17814186394727,26.994473258794855,27.491681283164446,28.13442677114247,28.323024844779873,27.53719953795736,1.0285368635884462,0.7858253068225132,0,0.0,0
0,50,Pooled,healthy_evaluation,exploratory_cluster,0,38,25.604553769248366,1.9047412155582395,25.022699794792782,28.300435419635534,29.438940518363363,30.0714989818912,30.39093836174248,29.527588686468736,1.0292387463277481,0.8633496752737457,0,0.0,0
0,50,Pooled,healthy_evaluation,exploratory_cluster,1,35,25.71681984951093,1.8326937864093398,25.760865380362084,28.166698643846928,28.573732364950786,29.30977159608714,29.63137828934544,28.685476250350444,1.0329749463017348,0.9459020389949977,0,0.0,0
0,50,Pooled,healthy_evaluation,exploratory_cluster,2,27,25.76478518919634,2.815626372151429,25.137895366886468,28.6432582377958,31.48156751030668,34.40350545442811,35.307300747499276,31.831165004917874,1.1092054199726697,3.476135742581402,0,0.0,0
0,50,RACE,anomaly_evaluation,exploratory_cluster,0,260,79.28266682529258,89.14725136539383,39.37609706971651,197.9478028540393,360.71859503396416,365.6677622253596,371.0543108476944,366.19803659309565,1.0132613334024914,4.856274254598759,84,0.3230769230769231,0
0,50,RACE,anomaly_evaluation,exploratory_cluster,1,208,85.9951075174503,108.47138318606028,53.63203079226865,280.6062995247125,295.1178539779938,365.3475068149016,1108.4768710187193,365.49496884943665,3.0328102039493445,742.9819021692826,90,0.4326923076923077,0
0,50,RACE,anomaly_evaluation,exploratory_cluster,2,287,83.04480312962494,82.88652913815227,52.16415018963932,186.29400505296115,287.4379988556797,385.44455781428564,386.67419256060884,386.5242996441704,1.0003877968773927,0.14989291643843217,130,0.4529616724738676,0
0,50,RACE,calibration,exploratory_cluster,0,43,22.281235209569243,1.3101849829032142,22.031422327067858,23.813576132556612,24.15630758808512,25.951713064314234,26.976451483213985,24.536598104881254,1.0994373126993247,2.4398533783327316,0,0.0,0
0,50,RACE,calibration,exploratory_cluster,1,32,24.913727305236037,7.741304434406365,23.177576387324123,24.867459529526958,36.180970347052416,55.54457500162763,58.968150207005976,47.92435922191448,1.2304421209671903,11.043790985091498,0,0.0,1
0,50,RACE,calibration,exploratory_cluster,2,25,22.11322264776183,1.1681229389898597,21.919175874902308,23.381785021101944,23.91665810995655,25.139024388011727,25.48555925473848,24.04166397671036,1.0600580425475894,1.4438952780281191,0,0.0,0
0,50,RACE,healthy_evaluation,exploratory_cluster,0,38,22.2963422240203,1.097659411861498,22.273076902882956,23.779618990499113,24.03972331938033,24.750867413701314,25.133213692235245,24.09984537187326,1.042878628655768,1.0333683203619835,0,0.0,0
0,50,RACE,healthy_evaluation,exploratory_cluster,1,35,22.55605776037199,1.554330406393899,22.524852729029703,24.735888869046686,25.066640973771985,25.486612144885374,25.667807882397078,25.134879242656776,1.0212027531381913,0.5329286397403017,0,0.0,0
0,50,RACE,healthy_evaluation,exploratory_cluster,2,27,22.257151911084673,2.247879735971564,22.12185741297294,23.613565852498983,24.574304293638452,29.87973967528217,31.60152013782203,24.97928758959184,1.2651089437390313,6.622232548230187,0,0.0,0
0,50,SourceOnly,anomaly_evaluation,exploratory_cluster,0,260,108.3283642331576,133.98100073115424,51.78109977722197,255.21014262055988,544.5054242614334,553.6644323134863,614.1332181254023,555.2070271840735,1.1061337268013225,58.926190941328855,113,0.4346153846153846,0
