seed,commissioning_size,detector,threshold,representative_threshold_episode_id,all_threshold_episode_ids,threshold_tie_count,max_score,second_max_score,max_second_ratio,max_second_gap,semantic_context,false_positive_rate,recall,retained_features,target_weight,exploratory_cluster
9,50,Pooled,39.669597370657556,1775,1775,1,39.669597370657556,34.64009074920642,1.1451932287898627,5.029506621451134,UNAVAILABLE,0.0,0.8847682119205298,542,,1
9,50,RACE,33.45754415932476,1710,1710,1,33.45754415932476,31.116406395261706,1.0752380507673134,2.341137764063056,UNAVAILABLE,0.0,0.8980132450331125,542,0.45454545454545453,2
9,100,SourceOnly,58.51449921287333,1775,1775,1,58.51449921287333,43.91186629127825,1.3325441197313777,14.602632921595081,UNAVAILABLE,0.0,0.5364238410596026,540,,1
9,100,TargetOnly,14613.6050739846,1710,1710,1,14613.6050739846,39.01740223035215,374.54069821738375,14574.587671754247,UNAVAILABLE,0.0,0.0026490066225165563,534,,2
9,100,Pooled,39.0611320280857,1775,1775,1,39.0611320280857,34.67124348986756,1.1266146839960056,4.389888538218145,UNAVAILABLE,0.0,0.8768211920529801,542,,1
9,100,RACE,38.22457066824322,1710,1710,1,38.22457066824322,33.47110231286445,1.142017084198383,4.753468355378764,UNAVAILABLE,0.0,0.8145695364238411,542,0.625,2
10,10,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.01,0.6119205298013245,540,,1
10,10,TargetOnly,24894.47513001421,1704,1704,1,24894.47513001421,24893.64658717127,1.0000332833054424,0.8285428429371677,UNAVAILABLE,0.0,0.28874172185430463,528,,2
10,10,Pooled,40.19766063349829,1871,1871,1,40.19766063349829,39.671960302489396,1.0132511811113076,0.5257003310088919,UNAVAILABLE,0.01,0.9178807947019868,542,,2
10,10,RACE,37.526829373817726,1797,1797,1,37.526829373817726,35.70707743888953,1.0509633401961445,1.819751934928199,UNAVAILABLE,0.02,0.7178807947019867,542,0.14285714285714285,1
10,25,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.01,0.6119205298013245,540,,1
10,25,TargetOnly,56.71410202483355,1962,1962,1,56.71410202483355,35.73411890309552,1.5871134860952345,20.97998312173803,UNAVAILABLE,0.01,1.0,534,,0
10,25,Pooled,37.053461860107724,1871,1871,1,37.053461860107724,36.5704791633591,1.013206900970347,0.48298269674862127,UNAVAILABLE,0.01,0.9814569536423841,542,,2
10,25,RACE,26.5885360519085,1962,1962,1,26.5885360519085,26.517225439988486,1.0026892184509044,0.07131061192001198,UNAVAILABLE,0.03,0.9986754966887417,542,0.29411764705882354,0
10,50,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.01,0.6119205298013245,540,,1
10,50,TargetOnly,63.96650987734658,1962,1962,1,63.96650987734658,37.648401195427304,1.6990498360157673,26.318108681919277,UNAVAILABLE,0.01,1.0,534,,0
10,50,Pooled,33.537212238000436,1871,1871,1,33.537212238000436,33.493180489369095,1.0013146481757775,0.044031748631340406,UNAVAILABLE,0.03,0.9986754966887417,542,,2
10,50,RACE,26.75486366138028,1962,1962,1,26.75486366138028,26.21306710097345,1.0206689495097927,0.54179656040683,UNAVAILABLE,0.03,1.0,542,0.45454545454545453,0
10,100,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.01,0.6119205298013245,540,,1
10,100,TargetOnly,70.1888151861204,1962,1962,1,70.1888151861204,38.78665068444887,1.8096126875492735,31.40216450167152,UNAVAILABLE,0.01,1.0,534,,0
10,100,Pooled,31.58075484117603,1797,1797,1,31.58075484117603,30.395924529366862,1.0389799070156411,1.1848303118091685,UNAVAILABLE,0.03,1.0,542,,1
10,100,RACE,29.254182834001185,1962,1962,1,29.254182834001185,27.329704650698435,1.070417086752292,1.9244781833027496,UNAVAILABLE,0.03,1.0,542,0.625,0
11,10,SourceOnly,43.99057039074653,1840,1840,1,43.99057039074653,41.54808853259172,1.0587868646770318,2.4424818581548067,UNAVAILABLE,0.03,0.7814569536423841,540,,2
11,10,TargetOnly,17642.441475491927,1721,1721,1,17642.441475491927,17642.38059113631,1.0000034510283522,0.06088435561832739,UNAVAILABLE,0.04,0.5814569536423841,529,,0
11,10,Pooled,40.32633685352581,1763,1763,1,40.32633685352581,39.879102564042974,1.0112147531094666,0.44723428948283583,UNAVAILABLE,0.04,0.9059602649006623,542,,1
11,10,RACE,37.87301819987917,1840,1840,1,37.87301819987917,33.65491241027509,1.1253340296412795,4.218105789604081,UNAVAILABLE,0.03,0.7006622516556291,542,0.14285714285714285,2
11,25,SourceOnly,43.99057039074653,1840,1840,1,43.99057039074653,41.54808853259172,1.0587868646770318,2.4424818581548067,UNAVAILABLE,0.03,0.7814569536423841,540,,2
11,25,TargetOnly,19848.09067401646,1704,1704,1,19848.09067401646,19847.883444935032,1.000010440865496,0.20722908142852248,UNAVAILABLE,0.03,0.6105960264900663,531,,2
11,25,Pooled,37.58183719218997,1763,1763,1,37.58183719218997,37.05512428637655,1.0142143068187488,0.5267129058134259,UNAVAILABLE,0.04,0.9708609271523179,542,,1
11,25,RACE,32.033955015207795,1840,1840,1,32.033955015207795,27.590740527900884,1.1610400591754233,4.443214487306911,UNAVAILABLE,0.02,0.8834437086092716,542,0.29411764705882354,2
11,50,SourceOnly,43.99057039074653,1840,1840,1,43.99057039074653,41.54808853259172,1.0587868646770318,2.4424818581548067,UNAVAILABLE,0.03,0.7814569536423841,540,,2
11,50,TargetOnly,106.90147903919247,1840,1840,1,106.90147903919247,38.34976148928173,2.7875396061868614,68.55171754991073,UNAVAILABLE,0.01,1.0,534,,2
11,50,Pooled,34.9703980325031,1840,1840,1,34.9703980325031,32.88475722934917,1.06342272161561,2.085640803153929,UNAVAILABLE,0.04,0.9933774834437086,542,,2
11,50,RACE,31.522919663601915,1840,1840,1,31.522919663601915,26.281271129057863,1.19944425476242,5.241648534544051,UNAVAILABLE,0.03,0.9841059602649007,542,0.45454545454545453,2
11,100,SourceOnly,43.99057039074653,1840,1840,1,43.99057039074653,41.54808853259172,1.0587868646770318,2.4424818581548067,UNAVAILABLE,0.03,0.7814569536423841,540,,2
11,100,TargetOnly,78.20404752182317,1840,1840,1,78.20404752182317,40.711246533420216,1.9209445590820902,37.492800988402955,UNAVAILABLE,0.01,1.0,534,,2
11,100,Pooled,33.59842646596563,1840,1840,1,33.59842646596563,30.644696283402865,1.0963863421992046,2.953730182562765,UNAVAILABLE,0.05,0.9986754966887417,542,,2
11,100,RACE,32.549638643255726,1840,1840,1,32.549638643255726,27.075427398100384,1.2021837426484878,5.474211245155342,UNAVAILABLE,0.04,0.9973509933774835,542,0.625,2
12,10,SourceOnly,43.91186629127825,1901,1901,1,43.91186629127825,42.263051438810045,1.039013152063935,1.648814852468206,UNAVAILABLE,0.01,0.7827814569536424,540,,2
12,10,TargetOnly,24717.06986345061,1885,1885,1,24717.06986345061,24716.55086013063,1.0000209982097794,0.5190033199833124,UNAVAILABLE,0.01,0.5748344370860927,529,,1
12,10,Pooled,62.82470788395337,1763,1763,1,62.82470788395337,61.5508793126711,1.0206955381548877,1.273828571282273,UNAVAILABLE,0.01,0.56158940397351,542,,1
12,10,RACE,39.353282611187005,1763,1763,1,39.353282611187005,38.015819616484585,1.0351817482352126,1.3374629947024204,UNAVAILABLE,0.01,0.6940397350993377,542,0.14285714285714285,1
12,25,SourceOnly,43.91186629127825,1901,1901,1,43.91186629127825,42.263051438810045,1.039013152063935,1.648814852468206,UNAVAILABLE,0.01,0.7827814569536424,540,,2
12,25,TargetOnly,53.95430505084481,1962,1962,1,53.95430505084481,42.191949228944196,1.2787819960171807,11.762355821900613,UNAVAILABLE,0.02,1.0,532,,0
12,25,Pooled,48.33858499183505,1763,1763,1,48.33858499183505,46.93665748327584,1.0298684990310343,1.4019275085592113,UNAVAILABLE,0.01,0.6940397350993377,542,,1
12,25,RACE,29.97272732853539,1763,1763,1,29.97272732853539,28.61919428244313,1.0472945895238779,1.353533046092263,UNAVAILABLE,0.03,0.9841059602649007,542,0.29411764705882354,1
12,50,SourceOnly,43.91186629127825,1901,1901,1,43.91186629127825,42.263051438810045,1.039013152063935,1.648814852468206,UNAVAILABLE,0.01,0.7827814569536424,540,,2
12,50,TargetOnly,61.266744214177734,1706,1706,1,61.266744214177734,60.10639500232426,1.0193049210788403,1.1603492118534717,UNAVAILABLE,0.02,1.0,533,,0
12,50,Pooled,35.43992009127123,1763,1763,1,35.43992009127123,35.059927113273076,1.0108383847111393,0.3799929779981568,UNAVAILABLE,0.01,0.9920529801324504,542,,1
12,50,RACE,27.580815511632004,1901,1901,1,27.580815511632004,26.5588267022276,1.0384801942067226,1.0219888094044052,UNAVAILABLE,0.03,1.0,542,0.45454545454545453,2
12,100,SourceOnly,43.91186629127825,1901,1901,1,43.91186629127825,42.263051438810045,1.039013152063935,1.648814852468206,UNAVAILABLE,0.01,0.7827814569536424,540,,2
12,100,TargetOnly,67.4633099788238,1962,1962,1,67.4633099788238,39.73574440616964,1.697799072020128,27.727565572654164,UNAVAILABLE,0.02,1.0,534,,0
12,100,Pooled,32.15027947599395,1901,1901,1,32.15027947599395,30.272042333154086,1.0620452733967938,1.8782371428398612,UNAVAILABLE,0.03,1.0,542,,2
12,100,RACE,28.75849336821732,1901,1901,1,28.75849336821732,28.498239334032174,1.0091322846697535,0.26025403418514514,UNAVAILABLE,0.03,1.0,542,0.625,2
13,10,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,42.008934249455876,1.4968313463436564,20.871355361619308,UNAVAILABLE,0.0,0.49933774834437084,540,,0
13,10,TargetOnly,63.20518864518739,1962,1962,1,63.20518864518739,40.0203803251705,1.5793250371844916,23.18480832001689,UNAVAILABLE,0.0,1.0,528,,0
13,10,Pooled,59.46049145954794,1861,1861,1,59.46049145954794,49.012337887334695,1.213173948082839,10.448153572213243,UNAVAILABLE,0.01,0.5165562913907285,542,,0
13,10,RACE,55.585406744616684,1861,1861,1,55.585406744616684,39.96995355398961,1.3906797932485566,15.615453190627072,UNAVAILABLE,0.01,0.45165562913907287,542,0.14285714285714285,0
13,25,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,42.008934249455876,1.4968313463436564,20.871355361619308,UNAVAILABLE,0.0,0.49933774834437084,540,,0
13,25,TargetOnly,69.346188395928,1962,1962,1,69.346188395928,38.27484149667848,1.8117955733910986,31.07134689924952,UNAVAILABLE,0.0,1.0,529,,0
13,25,Pooled,57.89692116471215,1861,1861,1,57.89692116471215,41.63613268075444,1.3905451211964737,16.260788483957704,UNAVAILABLE,0.01,0.5298013245033113,542,,0
13,25,RACE,56.40868170971771,1861,1861,1,56.40868170971771,34.94478222759591,1.6142233007012918,21.463899482121803,UNAVAILABLE,0.01,0.4291390728476821,542,0.29411764705882354,0
13,50,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,42.008934249455876,1.4968313463436564,20.871355361619308,UNAVAILABLE,0.0,0.49933774834437084,540,,0
13,50,TargetOnly,64.77523859458303,1962,1962,1,64.77523859458303,38.57280354748824,1.679298174809516,26.202435047094788,UNAVAILABLE,0.0,1.0,532,,0
13,50,Pooled,57.802541550506334,1861,1861,1,57.802541550506334,39.460904136085254,1.4648053007393833,18.34163741442108,UNAVAILABLE,0.01,0.5139072847682119,542,,0
13,50,RACE,60.56838450131998,1861,1861,1,60.56838450131998,32.205375298652285,1.8806917770604157,28.363009202667698,UNAVAILABLE,0.01,0.40264900662251657,542,0.45454545454545453,0
13,100,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,42.008934249455876,1.4968313463436564,20.871355361619308,UNAVAILABLE,0.0,0.49933774834437084,540,,0
13,100,TargetOnly,41.75532769675189,1962,1962,1,41.75532769675189,38.60394415278853,1.081633719380866,3.1513835439633624,UNAVAILABLE,0.0,1.0,533,,0
13,100,Pooled,41.34245602217371,1861,1861,1,41.34245602217371,35.94520297525785,1.1501522484274451,5.397253046915857,UNAVAILABLE,0.0,0.7748344370860927,542,,0
13,100,RACE,32.891363198871204,1861,1861,1,32.891363198871204,30.773964584531345,1.06880486940588,2.1173986143398587,UNAVAILABLE,0.0,0.9894039735099338,542,0.625,0
14,10,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,61.968002022180706,1.014721913876906,0.912287588894479,UNAVAILABLE,0.0,0.49933774834437084,540,,0
14,10,TargetOnly,22539.233130593726,2014,2014,1,22539.233130593726,22539.22822491446,1.0000002176507208,0.004905679266812513,UNAVAILABLE,0.0,0.5576158940397351,528,,0
14,10,Pooled,60.844229842329256,1771,1771,1,60.844229842329256,59.46965187995254,1.0231139399495979,1.374577962376712,UNAVAILABLE,0.0,0.5099337748344371,542,,1
14,10,RACE,53.92112528855593,1771,1771,1,53.92112528855593,53.252423763265206,1.0125572035606012,0.6687015252907216,UNAVAILABLE,0.0,0.4052980132450331,542,0.14285714285714285,1
14,25,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,61.968002022180706,1.014721913876906,0.912287588894479,UNAVAILABLE,0.0,0.49933774834437084,540,,0
14,25,TargetOnly,23591.76566580769,2010,2010,1,23591.76566580769,23591.70628859145,1.000002516868238,0.05937721623922698,UNAVAILABLE,0.0,0.42649006622516555,532,,2
14,25,Pooled,59.343984047273636,1771,1771,1,59.343984047273636,58.329058447407796,1.017399999706509,1.0149255998658404,UNAVAILABLE,0.0,0.5086092715231788,542,,1
14,25,RACE,52.802174710419386,1771,1771,1,52.802174710419386,52.24969945511131,1.0105737499175993,0.5524752553080745,UNAVAILABLE,0.0,0.4,542,0.29411764705882354,1
14,50,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,61.968002022180706,1.014721913876906,0.912287588894479,UNAVAILABLE,0.0,0.49933774834437084,540,,0
14,50,TargetOnly,33.41419912289366,1722,1722,1,33.41419912289366,32.58490344771138,1.0254503032827162,0.82929567518228,UNAVAILABLE,0.01,1.0,534,,1
14,50,Pooled,42.09962862069828,1861,1861,1,42.09962862069828,40.351934360144654,1.0433112882509001,1.7476942605536294,UNAVAILABLE,0.0,0.7615894039735099,542,,0
14,50,RACE,30.250175640677085,1861,1861,1,30.250175640677085,28.554798981140635,1.0593727401357713,1.69537665953645,UNAVAILABLE,0.01,0.9271523178807947,542,0.45454545454545453,0
14,100,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,61.968002022180706,1.014721913876906,0.912287588894479,UNAVAILABLE,0.0,0.49933774834437084,540,,0
14,100,TargetOnly,37.361846921821034,1861,1861,1,37.361846921821034,37.262810910080546,1.0026577708262394,0.0990360117404876,UNAVAILABLE,0.01,1.0,534,,0
14,100,Pooled,41.45490722662285,1861,1861,1,41.45490722662285,40.076197933180836,1.0344021979265783,1.3787092934420144,UNAVAILABLE,0.0,0.7735099337748345,542,,0
14,100,RACE,32.88029198995945,1861,1861,1,32.88029198995945,31.23073383164747,1.052818424543083,1.649558158311983,UNAVAILABLE,0.01,0.9894039735099338,542,0.625,0
15,10,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,58.51449921287333,1.0746104035227113,4.365790398201852,UNAVAILABLE,0.0,0.49933774834437084,540,,0
15,10,TargetOnly,23840.531533776524,1965,1965,1,23840.531533776524,23840.214746412817,1.0000132879408627,0.3167873637066805,UNAVAILABLE,0.01,0.5695364238410596,530,,1
15,10,Pooled,66.27120792283195,1800,1800,1,66.27120792283195,66.21483130666942,1.0008514197657836,0.056376616162523874,UNAVAILABLE,0.04,0.5258278145695364,542,,1
15,10,RACE,56.36749025070987,1861,1861,1,56.36749025070987,54.41312157120947,1.035917231415271,1.9543686795003978,UNAVAILABLE,0.0,0.46357615894039733,542,0.14285714285714285,0
15,25,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,58.51449921287333,1.0746104035227113,4.365790398201852,UNAVAILABLE,0.0,0.49933774834437084,540,,0
15,25,TargetOnly,42.00579005575099,1901,1901,1,42.00579005575099,38.29306783731678,1.0969554655220428,3.712722218434216,UNAVAILABLE,0.03,1.0,533,,2
15,25,Pooled,41.77331927320459,1861,1861,1,41.77331927320459,39.762549891140566,1.0505694274529422,2.0107693820640264,UNAVAILABLE,0.02,0.8264900662251655,542,,0
15,25,RACE,32.68998132482922,1861,1861,1,32.68998132482922,28.77474064850371,1.1360651942671498,3.91524067632551,UNAVAILABLE,0.01,0.8993377483443709,542,0.29411764705882354,0
15,50,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,58.51449921287333,1.0746104035227113,4.365790398201852,UNAVAILABLE,0.0,0.49933774834437084,540,,0
15,50,TargetOnly,42.32289571695416,1901,1901,1,42.32289571695416,36.36993117703096,1.1636781909469964,5.952964539923194,UNAVAILABLE,0.04,1.0,534,,2
15,50,Pooled,41.23152566249698,1861,1861,1,41.23152566249698,38.179619096717545,1.0799354901380307,3.051906565779433,UNAVAILABLE,0.0,0.8052980132450331,542,,0
15,50,RACE,33.200200459626814,1861,1861,1,33.200200459626814,29.77064905465176,1.115199080768418,3.4295514049750544,UNAVAILABLE,0.02,0.9417218543046357,542,0.45454545454545453,0
15,100,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,58.51449921287333,1.0746104035227113,4.365790398201852,UNAVAILABLE,0.0,0.49933774834437084,540,,0
15,100,TargetOnly,39.42219774811854,1861,1861,1,39.42219774811854,39.01921284801989,1.0103278582699318,0.4029849000986516,UNAVAILABLE,0.04,1.0,535,,0
15,100,Pooled,41.16414862285225,1861,1861,1,41.16414862285225,38.619098026913406,1.065901347415344,2.5450505959388465,UNAVAILABLE,0.0,0.7894039735099337,542,,0
15,100,RACE,35.466419848028096,1861,1861,1,35.466419848028096,32.39445251396415,1.0948300432841003,3.071967334063949,UNAVAILABLE,0.01,0.9629139072847682,542,0.625,0
16,10,SourceOnly,61.968002022180706,1771,1771,1,61.968002022180706,43.99057039074653,1.408665572456768,17.97743163143418,UNAVAILABLE,0.01,0.5086092715231788,540,,1
16,10,TargetOnly,105.31650239268049,1840,1840,1,105.31650239268049,56.970036713771165,1.8486297090137334,48.346465678909325,UNAVAILABLE,0.01,1.0,529,,2
16,10,Pooled,63.01454515461108,1871,1871,1,63.01454515461108,62.124253984244554,1.0143308146701016,0.8902911703665239,UNAVAILABLE,0.0,0.5655629139072847,542,,2
16,10,RACE,56.58060713820168,1771,1771,1,56.58060713820168,39.482503678276956,1.433055198303749,17.098103459924722,UNAVAILABLE,0.01,0.45827814569536424,542,0.14285714285714285,1
16,25,SourceOnly,61.968002022180706,1771,1771,1,61.968002022180706,43.99057039074653,1.408665572456768,17.97743163143418,UNAVAILABLE,0.01,0.5086092715231788,540,,1
16,25,TargetOnly,104.2905612923554,1840,1840,1,104.2905612923554,43.49892140711449,2.397543615306703,60.79163988524092,UNAVAILABLE,0.01,1.0,533,,2
16,25,Pooled,41.15247830801736,1771,1771,1,41.15247830801736,37.56313903846547,1.0955548274566809,3.5893392695518855,UNAVAILABLE,0.01,0.8490066225165563,542,,1
16,25,RACE,30.217259365748188,1771,1771,1,30.217259365748188,30.17917975004888,1.0012617843166942,0.0380796156993064,UNAVAILABLE,0.02,0.937748344370861,542,0.29411764705882354,1
16,50,SourceOnly,61.968002022180706,1771,1771,1,61.968002022180706,43.99057039074653,1.408665572456768,17.97743163143418,UNAVAILABLE,0.01,0.5086092715231788,540,,1
16,50,TargetOnly,115.93507028204121,1840,1840,1,115.93507028204121,38.358883140269306,3.0223786719257246,77.5761871417719,UNAVAILABLE,0.01,1.0,534,,2
16,50,Pooled,40.730105816484375,1771,1771,1,40.730105816484375,35.460251373783876,1.1486130029691937,5.269854442700499,UNAVAILABLE,0.01,0.8317880794701987,542,,1
16,50,RACE,30.885189709695318,1840,1840,1,30.885189709695318,30.588106220796107,1.0097123858127979,0.29708348889921155,UNAVAILABLE,0.02,0.9708609271523179,542,0.45454545454545453,2
16,100,SourceOnly,61.968002022180706,1771,1771,1,61.968002022180706,43.99057039074653,1.408665572456768,17.97743163143418,UNAVAILABLE,0.01,0.5086092715231788,540,,1
16,100,TargetOnly,129.09812227377543,1840,1840,1,129.09812227377543,41.22163433506166,3.1318050425761297,87.87648793871378,UNAVAILABLE,0.01,1.0,535,,2
16,100,Pooled,40.66710543419002,1771,1771,1,40.66710543419002,34.394198801161366,1.1823826939331652,6.272906633028654,UNAVAILABLE,0.01,0.8132450331125828,542,,1
16,100,RACE,33.84651751950864,1840,1840,1,33.84651751950864,33.13559625220726,1.0214549109631315,0.71092126730138,UNAVAILABLE,0.02,0.9920529801324504,542,0.625,2
17,10,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,40.79410352752657,1.5414063350759883,22.08618608354861,UNAVAILABLE,0.0,0.49933774834437084,540,,0
17,10,TargetOnly,38.859464216968604,1984,1984,1,38.859464216968604,37.79093858626598,1.0282746518259525,1.0685256307026236,UNAVAILABLE,0.03,1.0,529,,2
17,10,Pooled,59.428574655558094,1861,1861,1,59.428574655558094,50.402130061099776,1.1790885540653946,9.026444594458319,UNAVAILABLE,0.0,0.519205298013245,542,,0
17,10,RACE,56.97260661221084,1861,1861,1,56.97260661221084,40.07238132051314,1.421742475360366,16.9002252916977,UNAVAILABLE,0.0,0.43443708609271525,542,0.14285714285714285,0
17,25,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,40.79410352752657,1.5414063350759883,22.08618608354861,UNAVAILABLE,0.0,0.49933774834437084,540,,0
17,25,TargetOnly,42.538457082164754,1742,1742,1,42.538457082164754,34.06819610332555,1.248626635620792,8.470260978839207,UNAVAILABLE,0.02,1.0,530,,1
17,25,Pooled,58.06452554983143,1861,1861,1,58.06452554983143,45.81902448794685,1.2672580046985915,12.245501061884582,UNAVAILABLE,0.01,0.5231788079470199,542,,0
17,25,RACE,55.28958929295816,1861,1861,1,55.28958929295816,34.18474696271425,1.617375999689664,21.104842330243912,UNAVAILABLE,0.01,0.40794701986754967,542,0.29411764705882354,0
17,50,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,40.79410352752657,1.5414063350759883,22.08618608354861,UNAVAILABLE,0.0,0.49933774834437084,540,,0
17,50,TargetOnly,35.47949453835724,2020,2020,1,35.47949453835724,35.20087092712275,1.0079152476599607,0.27862361123448665,UNAVAILABLE,0.03,1.0,532,,0
17,50,Pooled,57.45126476781161,1861,1861,1,57.45126476781161,38.28714403401007,1.5005367001722105,19.16412073380154,UNAVAILABLE,0.01,0.5258278145695364,542,,0
17,50,RACE,59.221344254243355,1861,1861,1,59.221344254243355,30.982380452176475,1.9114523606620784,28.23896380206688,UNAVAILABLE,0.01,0.4013245033112583,542,0.45454545454545453,0
17,100,SourceOnly,62.880289611075185,1861,1861,1,62.880289611075185,40.79410352752657,1.5414063350759883,22.08618608354861,UNAVAILABLE,0.0,0.49933774834437084,540,,0
17,100,TargetOnly,84.70725524903742,1737,1737,1,84.70725524903742,41.51021084329988,2.0406365934590265,43.197044405737536,UNAVAILABLE,0.04,1.0,534,,0
17,100,Pooled,44.481980960773456,1861,1861,1,44.481980960773456,36.50169491839774,1.218627821535856,7.980286042375717,UNAVAILABLE,0.01,0.6913907284768211,543,,0
17,100,RACE,37.93858218853599,1861,1861,1,37.93858218853599,31.949848078947685,1.1874417084798092,5.988734109588304,UNAVAILABLE,0.0,0.8079470198675497,543,0.625,0
18,10,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.03,0.6119205298013245,540,,1
18,10,TargetOnly,19984.692260529155,1704,1704,1,19984.692260529155,19984.293360478252,1.000019960678304,0.39890005090273917,UNAVAILABLE,0.01,0.5536423841059602,530,,2
18,10,Pooled,58.81745140228445,1782,1782,1,58.81745140228445,58.79067821150194,1.000455398569926,0.026773190782506617,UNAVAILABLE,0.05,0.5973509933774834,542,,0
18,10,RACE,47.96790192569767,1797,1797,1,47.96790192569767,38.89069579389034,1.2334030272925418,9.07720613180733,UNAVAILABLE,0.03,0.5417218543046357,542,0.14285714285714285,1
18,25,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.03,0.6119205298013245,540,,1
18,25,TargetOnly,65.47213382779077,1962,1962,1,65.47213382779077,36.77427139252009,1.7803788178141264,28.69786243527068,UNAVAILABLE,0.01,1.0,532,,0
18,25,Pooled,46.919144332769896,1797,1797,1,46.919144332769896,38.73809443281449,1.2111887541124209,8.181049899955404,UNAVAILABLE,0.03,0.6821192052980133,542,,1
18,25,RACE,46.0720647892994,1797,1797,1,46.0720647892994,28.338271448328147,1.6257895218946912,17.73379334097125,UNAVAILABLE,0.03,0.5205298013245033,542,0.29411764705882354,1
18,50,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.03,0.6119205298013245,540,,1
18,50,TargetOnly,64.60430945276067,1962,1962,1,64.60430945276067,37.679154768771944,1.7145901984591223,26.92515468398873,UNAVAILABLE,0.01,1.0,532,,0
18,50,Pooled,46.90555945582452,1797,1797,1,46.90555945582452,32.08519066177066,1.4619068326657088,14.820368794053863,UNAVAILABLE,0.03,0.6609271523178808,542,,1
18,50,RACE,48.72690042410193,1797,1797,1,48.72690042410193,27.09287969064664,1.7985131510743049,21.634020733455287,UNAVAILABLE,0.03,0.5099337748344371,542,0.45454545454545453,1
18,100,SourceOnly,51.03482439502577,1797,1797,1,51.03482439502577,42.008934249455876,1.214856442012375,9.025890145569896,UNAVAILABLE,0.03,0.6119205298013245,540,,1
18,100,TargetOnly,40.9171779014884,1962,1962,1,40.9171779014884,37.14551576904187,1.101537481829501,3.7716621324465294,UNAVAILABLE,0.01,1.0,533,,0
18,100,Pooled,46.464412235329725,1797,1797,1,46.464412235329725,28.84876739047219,1.610620363997784,17.615644844857535,UNAVAILABLE,0.03,0.6476821192052981,542,,1
18,100,RACE,53.845592179144475,1797,1797,1,53.845592179144475,27.18864787614032,1.9804439126374223,26.656944303004156,UNAVAILABLE,0.03,0.48079470198675495,542,0.625,1
19,10,SourceOnly,42.22916597679238,2008,2008,1,42.22916597679238,41.57189177681542,1.0158105434197133,0.6572741999769605,UNAVAILABLE,0.02,0.8543046357615894,540,,1
19,10,TargetOnly,17947.34272121338,1710,1710,1,17947.34272121338,15283.207579643677,1.1743178012656303,2664.1351415697027,UNAVAILABLE,0.0,0.14701986754966886,527,,2
19,10,Pooled,52.461037517359266,1742,1742,1,52.461037517359266,48.39933189447664,1.0839206960901488,4.061705622882627,UNAVAILABLE,0.01,0.633112582781457,542,,1
19,10,RACE,40.87708790415147,1742,1742,1,40.87708790415147,35.450852449179706,1.1530636100429603,5.426235454971767,UNAVAILABLE,0.02,0.6516556291390728,542,0.14285714285714285,1
19,25,SourceOnly,42.22916597679238,2008,2008,1,42.22916597679238,41.57189177681542,1.0158105434197133,0.6572741999769605,UNAVAILABLE,0.02,0.8543046357615894,540,,1
19,25,TargetOnly,25734.868293622025,1710,1710,1,25734.868293622025,22708.673358113778,1.133261634785327,3026.194935508247,UNAVAILABLE,0.0,0.14701986754966886,531,,2
19,25,Pooled,41.30110085596701,1742,1742,1,41.30110085596701,35.58882216061576,1.1605076636021048,5.7122786953512446,UNAVAILABLE,0.02,0.8357615894039735,542,,1
19,25,RACE,35.6363979941241,1742,1742,1,35.6363979941241,32.54918744109726,1.0948475459983025,3.0872105530268428,UNAVAILABLE,0.02,0.7841059602649006,542,0.29411764705882354,1
19,50,SourceOnly,42.22916597679238,2008,2008,1,42.22916597679238,41.57189177681542,1.0158105434197133,0.6572741999769605,UNAVAILABLE,0.02,0.8543046357615894,540,,1
